policy,scenario,t,capital
g_mean,0,92,7254.1044921875
g_mean,0,93,7311.517578125
g_mean,0,94,7343.4541015625
g_mean,0,95,7703.19775390625
g_mean,0,96,7828.41259765625
g_mean,0,97,8206.0595703125
g_mean,0,98,8094.7939453125
g_mean,0,99,7841.2451171875
g_mean,0,100,7457.7470703125
g_mean,0,101,7658.87109375
g_mean,0,102,8020.95654296875
g_mean,0,103,8154.57958984375
g_mean,0,104,7907.7763671875
g_mean,0,105,7599.64794921875
g_mean,0,106,8002.84326171875
g_mean,0,107,8357.1611328125
g_mean,0,108,8217.2177734375
g_mean,0,109,8640.4482421875
g_mean,0,110,8277.3046875
g_mean,0,111,8278.4384765625
g_mean,0,112,8693.8828125
g_mean,0,113,8759.4150390625
g_mean,0,114,8500.7412109375
g_mean,0,115,8516.5146484375
g_mean,0,116,8526.3984375
g_mean,0,117,8960.703125
g_mean,0,118,8573.3564453125
g_mean,0,119,8557.66015625
g_mean,0,120,8995.3447265625
g_mean,0,121,9147.4560546875
g_mean,0,122,9134.966796875
g_mean,0,123,8988.9423828125
g_mean,0,124,8588.53515625
g_mean,0,125,8636.50390625
g_mean,0,126,8134.54443359375
g_mean,0,127,8338.6435546875
g_mean,0,128,7852.06005859375
g_mean,0,129,7733.5498046875
g_mean,0,130,7660.04443359375
g_mean,0,131,7223.7802734375
g_mean,0,132,7578.10498046875
g_mean,0,133,7492.9931640625
g_mean,0,134,7195.486328125
g_mean,0,135,7563.22119140625
g_mean,0,136,7171.38427734375
g_mean,0,137,6833.1630859375
g_mean,0,138,6349.845703125
g_mean,0,139,6322.216796875
g_mean,0,140,6620.8740234375
g_mean,0,141,6289.85205078125
g_mean,0,142,6152.8837890625
g_mean,0,143,6461.11669921875
g_mean,0,144,6736.84814453125
g_mean,0,145,6507.74462890625
g_mean,0,146,6354.83837890625
g_mean,0,147,6681.89892578125
g_mean,0,148,6357.2626953125
g_mean,0,149,6355.76806640625
g_mean,0,150,6268.830078125
g_mean,0,151,6583.15478515625
g_mean,0,152,6690.40576171875
g_mean,0,153,6477.3642578125
g_mean,0,154,6352.0341796875
g_mean,0,155,6682.64404296875
g_mean,0,156,6611.3173828125
g_mean,0,157,6752.294921875
g_mean,0,158,6479.80322265625
g_mean,0,159,6490.2763671875
g_mean,0,160,6415.1904296875
g_mean,0,161,6335.197265625
g_mean,0,162,6660.736328125
g_mean,0,163,6767.55029296875
g_mean,1,1,10000.0
g_mean,1,2,9997.28515625
g_mean,1,3,9883.4697265625
g_mean,1,4,9766.0556640625
g_mean,1,5,9808.345703125
g_mean,1,6,10286.9873046875
g_mean,1,7,9840.9140625
g_mean,1,8,9435.3203125
g_mean,1,9,9483.3203125
g_mean,1,10,9962.6240234375
g_mean,1,11,10009.421875
g_mean,1,12,9710.794921875
g_mean,1,13,10211.7373046875
g_mean,1,14,10666.2060546875
g_mean,1,15,11173.37109375
g_mean,1,16,11705.4853515625
g_mean,1,17,11758.205078125
g_mean,1,18,11748.66015625
g_mean,1,19,12321.4423828125
g_mean,1,20,12189.6123046875
g_mean,1,21,12801.802734375
g_mean,1,22,12256.3935546875
g_mean,1,23,11997.931640625
g_mean,1,24,11302.3232421875
g_mean,1,25,11184.001953125
g_mean,1,26,10422.294921875
g_mean,1,27,10343.9716796875
g_mean,1,28,9612.92578125
g_mean,1,29,9669.783203125
g_mean,1,30,9676.58203125
g_mean,1,31,9852.94921875
g_mean,1,32,10303.4208984375
g_mean,1,33,10746.9638671875
g_mean,1,34,10558.5146484375
g_mean,1,35,10526.3544921875
g_mean,1,36,10559.1337890625
g_mean,1,37,11063.7373046875
g_mean,1,38,11552.48046875
g_mean,1,39,11377.24609375
g_mean,1,40,11004.58984375
g_mean,1,41,11293.1904296875
g_mean,1,42,11817.7041015625
g_mean,1,43,12363.212890625
g_mean,1,44,11950.3447265625
g_mean,1,45,12553.646484375
g_mean,1,46,12383.7265625
g_mean,1,47,12677.1142578125
g_mean,1,48,13268.1171875
g_mean,1,49,12762.80078125
g_mean,1,50,12276.017578125
g_mean,1,51,12093.427734375
g_mean,1,52,11961.0146484375
g_mean,1,53,11985.361328125
g_mean,1,54,11376.880859375
g_mean,1,55,10679.9912109375
g_mean,1,56,11178.138671875
g_mean,1,57,11671.525390625
g_mean,1,58,11693.90234375
g_mean,1,59,11356.892578125
g_mean,1,60,11134.63671875
g_mean,1,61,10546.3876953125
g_mean,1,62,10817.2724609375
g_mean,1,63,11331.8681640625
g_mean,1,64,11513.435546875
g_mean,1,65,11165.0888671875
g_mean,1,66,10730.1357421875
g_mean,1,67,10114.8203125
g_mean,1,68,10182.8203125
g_mean,1,69,10395.75390625
g_mean,1,70,10399.154296875
g_mean,1,71,10384.1982421875
g_mean,1,72,9939.1904296875
g_mean,1,73,9395.62109375
g_mean,1,74,9450.958984375
g_mean,1,75,9459.23828125
g_mean,1,76,9457.2001953125
g_mean,1,77,9340.1259765625
g_mean,1,78,9221.466796875
g_mean,1,79,8752.4443359375
g_mean,1,80,8972.1298828125
g_mean,1,81,9141.1064453125
g_mean,1,82,9126.2109375
g_mean,1,83,8988.7255859375
g_mean,1,84,9176.21484375
g_mean,1,85,9187.083984375
g_mean,1,86,8827.2001953125
g_mean,1,87,8844.9208984375
g_mean,1,88,8757.5859375
g_mean,1,89,8657.111328125
g_mean,1,90,8656.52734375
g_mean,1,91,8825.0458984375
g_mean,1,92,9245.333984375
g_mean,1,93,9144.9423828125
g_mean,1,94,8855.1220703125
g_mean,1,95,8431.552734375
g_mean,1,96,8481.1416015625
g_mean,1,97,8490.1796875
g_mean,1,98,8066.85791015625
g_mean,1,99,8265.462890625
g_mean,1,100,7810.8447265625
g_mean,1,101,7683.94091796875
g_mean,1,102,8074.30615234375
g_mean,1,103,7980.3681640625
g_mean,1,104,7822.99267578125
g_mean,1,105,7991.07763671875
g_mean,1,106,8134.2958984375
g_mean,1,107,8278.7568359375
g_mean,1,108,7974.19677734375
g_mean,1,109,7620.01220703125
g_mean,1,110,8015.13330078125
g_mean,1,111,8052.6865234375
g_mean,1,112,8450.126953125
g_mean,1,113,8482.7060546875
g_mean,1,114,8251.623046875
g_mean,1,115,8459.3369140625
g_mean,1,116,8863.59765625
g_mean,1,117,9024.05859375
g_mean,1,118,9001.9169921875
g_mean,1,119,8870.916015625
g_mean,1,120,8753.9453125
g_mean,1,121,8947.474609375
g_mean,1,122,9111.5390625
g_mean,1,123,8754.39453125
g_mean,1,124,9201.7939453125
g_mean,1,125,9101.2421875
g_mean,1,126,8931.0439453125
g_mean,1,127,9391.490234375
g_mean,1,128,9288.4013671875
g_mean,1,129,9112.8505859375
g_mean,1,130,8976.3935546875
g_mean,1,131,8869.951171875
g_mean,1,132,8889.439453125
g_mean,1,133,9333.01953125
g_mean,1,134,9236.349609375
g_mean,1,135,9429.837890625
g_mean,1,136,9314.0380859375
g_mean,1,137,9310.87109375
g_mean,1,138,9770.4658203125
g_mean,1,139,9936.7265625
g_mean,1,140,10129.703125
g_mean,1,141,10323.123046875
g_mean,1,142,10521.5478515625
g_mean,1,143,10400.9765625
g_mean,1,144,10629.330078125
g_mean,1,145,10829.6103515625
g_mean,1,146,10844.943359375
g_mean,1,147,10707.2158203125
g_mean,1,148,10938.75
g_mean,1,149,10837.7958984375
g_mean,1,150,10392.501953125
g_mean,1,151,10248.490234375
g_mean,1,152,10482.5595703125
g_mean,1,153,9958.5693359375
g_mean,1,154,10207.306640625
g_mean,1,155,10399.2138671875
g_mean,1,156,10251.6416015625
g_mean,1,157,10771.5341796875
g_mean,1,158,10830.41796875
g_mean,1,159,10647.044921875
g_mean,1,160,10477.4287109375
g_mean,1,161,10499.728515625
g_mean,1,162,10518.07421875
g_mean,1,163,10035.1591796875
g_mean,2,1,10000.0
g_mean,2,2,9526.73046875
g_mean,2,3,8980.1337890625
g_mean,2,4,9067.69921875
g_mean,2,5,9006.873046875
g_mean,2,6,9436.69140625
g_mean,2,7,9015.0810546875
g_mean,2,8,8816.5576171875
g_mean,2,9,9023.962890625
g_mean,2,10,8920.8916015625
g_mean,2,11,8538.91796875
g_mean,2,12,8412.7978515625
g_mean,2,13,7903.884765625
g_mean,2,14,8292.240234375
g_mean,2,15,8202.275390625
g_mean,2,16,8175.4873046875
g_mean,2,17,8584.86328125
g_mean,2,18,8624.7353515625
g_mean,2,19,8468.953125
g_mean,2,20,8328.6962890625
g_mean,2,21,8224.083984375
g_mean,2,22,8401.84765625
g_mean,2,23,8002.9560546875
g_mean,2,24,7580.74658203125
g_mean,2,25,7957.76123046875
g_mean,2,26,8096.5537109375
g_mean,2,27,7796.978515625
g_mean,2,28,7986.15673828125
g_mean,2,29,7998.94140625
