asset,t,mu_mix_synthetic_pct,mu_mix_real_pct
SPX,1,0.20122607238590717,0.3400828689336777
SPX,2,0.20122607238590717,0.3400828689336777
SPX,3,0.20122607238590717,0.3400828689336777
SPX,4,0.20122607238590717,0.3400828689336777
SPX,5,0.20122607238590717,0.3400828689336777
SPX,6,0.20122607238590717,0.3400828689336777
SPX,7,0.20122607238590717,0.3400828689336777
SPX,8,0.20122607238590717,-0.39327587001025677
SPX,9,0.20122607238590717,-0.39327587001025677
SPX,10,0.20122607238590717,-0.39327587001025677
SPX,11,0.20122607238590717,-0.39327587001025677
SPX,12,0.20122607238590717,-0.39327587001025677
SPX,13,0.20122607238590717,-0.39327587001025677
SPX,14,0.20122607238590717,-0.39327587001025677
SPX,15,0.20122607238590717,-0.39327587001025677
SPX,16,0.20122607238590717,-0.39327587001025677
SPX,17,0.20122607238590717,-0.39327587001025677
SPX,18,0.20122607238590717,-0.39327587001025677
SPX,19,0.20122607238590717,-0.39327587001025677
SPX,20,0.20122607238590717,-0.39327587001025677
SPX,21,0.20122607238590717,-0.39327587001025677
SPX,22,0.20122607238590717,-0.39327587001025677
SPX,23,0.20122607238590717,-0.39327587001025677
SPX,24,0.20122607238590717,-0.39327587001025677
SPX,25,0.20122607238590717,-0.39327587001025677
SPX,26,0.20122607238590717,-0.39327587001025677
SPX,27,0.20122607238590717,-0.39327587001025677
SPX,28,0.20122607238590717,-0.39327587001025677
SPX,29,0.20122607238590717,-0.39327587001025677
SPX,30,0.20122607238590717,-0.39327587001025677
SPX,31,0.20122607238590717,-0.39327587001025677
SPX,32,0.20122607238590717,-0.39327587001025677
SPX,33,0.20122607238590717,-0.39327587001025677
SPX,34,0.20122607238590717,-0.39327587001025677
SPX,35,0.20122607238590717,-0.39327587001025677
SPX,36,0.20122607238590717,-0.39327587001025677
SPX,37,0.20122607238590717,-0.39327587001025677
SPX,38,0.20122607238590717,-0.39327587001025677
SPX,39,0.20122607238590717,-0.39327587001025677
SPX,40,0.20122607238590717,-0.39327587001025677
SPX,41,0.20122607238590717,-0.39327587001025677
SPX,42,0.20122607238590717,-0.39327587001025677
SPX,43,0.20122607238590717,-0.39327587001025677
SPX,44,0.20122607238590717,-0.39327587001025677
SPX,45,0.20122607238590717,-0.39327587001025677
SPX,46,0.20122607238590717,-0.39327587001025677
SPX,47,0.20122607238590717,-0.39327587001025677
SPX,48,0.20122607238590717,-0.39327587001025677
SPX,49,0.20122607238590717,-0.39327587001025677
SPX,50,0.20122607238590717,-0.39327587001025677
SPX,51,0.20122607238590717,-0.39327587001025677
SPX,52,0.20122607238590717,-0.39327587001025677
SPX,53,0.20122607238590717,-0.39327587001025677
SPX,54,0.20122607238590717,-0.39327587001025677
SPX,55,0.20122607238590717,-0.39327587001025677
SPX,56,0.20122607238590717,-0.39327587001025677
SPX,57,0.20122607238590717,-0.39327587001025677
SPX,58,0.20122607238590717,-0.39327587001025677
SPX,59,0.20122607238590717,-0.39327587001025677
SPX,60,0.20122607238590717,-0.39327587001025677
SPX,61,0.20122607238590717,-0.39327587001025677
SPX,62,0.20122607238590717,-0.39327587001025677
SPX,63,0.20122607238590717,-0.39327587001025677
SPX,64,0.20122607238590717,-0.39327587001025677
SPX,65,0.20122607238590717,-0.39327587001025677
SPX,66,0.20122607238590717,-0.39327587001025677
SPX,67,0.20122607238590717,-0.39327587001025677
SPX,68,0.20122607238590717,-0.39327587001025677
SPX,69,0.20122607238590717,-0.39327587001025677
SPX,70,0.20122607238590717,-0.39327587001025677
SPX,71,0.20122607238590717,-0.39327587001025677
SPX,72,0.20122607238590717,-0.39327587001025677
SPX,73,0.20122607238590717,-0.39327587001025677
SPX,74,0.20122607238590717,-0.39327587001025677
SPX,75,0.20122607238590717,-0.39327587001025677
SPX,76,0.20122607238590717,-0.39327587001025677
SPX,77,0.20122607238590717,-0.39327587001025677
SPX,78,0.20122607238590717,-0.39327587001025677
SPX,79,0.20122607238590717,-0.39327587001025677
SPX,80,0.20122607238590717,-0.39327587001025677
SPX,81,0.20122607238590717,-0.39327587001025677
SPX,82,0.20122607238590717,-0.39327587001025677
SPX,83,0.20122607238590717,-0.39327587001025677
SPX,84,0.20122607238590717,-0.39327587001025677
SPX,85,0.20122607238590717,-0.39327587001025677
SPX,86,0.20122607238590717,-0.39327587001025677
SPX,87,0.20122607238590717,-0.39327587001025677
SPX,88,0.20122607238590717,-0.39327587001025677
SPX,89,0.20122607238590717,-0.39327587001025677
SPX,90,0.20122607238590717,-0.39327587001025677
SPX,91,0.20122607238590717,-0.39327587001025677
SPX,92,0.20122607238590717,-0.39327587001025677
SPX,93,0.20122607238590717,-0.39327587001025677
SPX,94,0.20122607238590717,-0.39327587001025677
SPX,95,0.20122607238590717,-0.39327587001025677
SPX,96,0.20122607238590717,-0.39327587001025677
SPX,97,0.20122607238590717,-0.39327587001025677
SPX,98,0.20122607238590717,-0.39327587001025677
SPX,99,0.20122607238590717,-0.39327587001025677
SPX,100,0.20122607238590717,-0.39327587001025677
SPX,101,0.20122607238590717,-0.39327587001025677
SPX,102,0.20122607238590717,-0.39327587001025677
SPX,103,0.20122607238590717,-0.39327587001025677
SPX,104,0.20122607238590717,-0.39327587001025677
SPX,105,0.20122607238590717,-0.39327587001025677
SPX,106,0.20122607238590717,-0.39327587001025677
SPX,107,0.20122607238590717,-0.39327587001025677
SPX,108,0.20122607238590717,-0.39327587001025677
SPX,109,0.20122607238590717,-0.39327587001025677
SPX,110,0.20122607238590717,-0.39327587001025677
SPX,111,0.20122607238590717,-0.39327587001025677
SPX,112,0.20122607238590717,-0.39327587001025677
SPX,113,0.20122607238590717,-0.39327587001025677
SPX,114,0.20122607238590717,-0.39327587001025677
SPX,115,0.20122607238590717,-0.39327587001025677
SPX,116,0.20122607238590717,-0.39327587001025677
SPX,117,0.20122607238590717,-0.39327587001025677
SPX,118,0.20122607238590717,-0.39327587001025677
SPX,119,0.20122607238590717,-0.39327587001025677
SPX,120,0.20122607238590717,-0.39327587001025677
SPX,121,0.20122607238590717,-0.39327587001025677
SPX,122,0.20122607238590717,-0.39327587001025677
SPX,123,0.20122607238590717,-0.39327587001025677
SPX,124,0.20122607238590717,-0.39327587001025677
SPX,125,0.20122607238590717,-0.39327587001025677
SPX,126,0.20122607238590717,-0.39327587001025677
SPX,127,0.20122607238590717,-0.39327587001025677
SPX,128,0.20122607238590717,-0.39327587001025677
SPX,129,0.20122607238590717,-0.39327587001025677
SPX,130,0.20122607238590717,-0.39327587001025677
SPX,131,0.20122607238590717,-0.39327587001025677
SPX,132,0.20122607238590717,-0.39327587001025677
SPX,133,0.20122607238590717,-0.39327587001025677
SPX,134,0.20122607238590717,-0.39327587001025677
SPX,135,0.20122607238590717,-0.39327587001025677
SPX,136,0.20122607238590717,-0.39327587001025677
SPX,137,0.20122607238590717,-0.39327587001025677
SPX,138,0.20122607238590717,-0.39327587001025677
SPX,139,0.20122607238590717,-0.39327587001025677
SPX,140,0.20122607238590717,-0.39327587001025677
SPX,141,0.20122607238590717,-0.39327587001025677
SPX,142,0.20122607238590717,-0.39327587001025677
SPX,143,0.20122607238590717,-0.39327587001025677
SPX,144,0.20122607238590717,-0.39327587001025677
SPX,145,0.20122607238590717,-0.39327587001025677
SPX,146,0.20122607238590717,-0.39327587001025677
SPX,147,0.20122607238590717,-0.39327587001025677
SPX,148,0.20122607238590717,-0.39327587001025677
SPX,149,0.20122607238590717,-0.39327587001025677
SPX,150,0.20122607238590717,-0.39327587001025677
SPX,151,0.20122607238590717,-0.39327587001025677
SPX,152,0.20122607238590717,-0.39327587001025677
SPX,153,0.20122607238590717,-0.39327587001025677
SPX,154,0.20122607238590717,-0.39327587001025677
SPX,155,0.20122607238590717,-0.39327587001025677
SPX,156,0.20122607238590717,-0.39327587001025677
SPX,157,0.20122607238590717,-0.39327587001025677
SPX,158,0.20122607238590717,-0.39327587001025677
SPX,159,0.20122607238590717,-0.39327587001025677
SPX,160,0.20122607238590717,-0.39327587001025677
SPX,161,0.20122607238590717,-0.39327587001025677
SPX,162,0.20122607238590717,-0.39327587001025677
SPX,163,0.20122607238590717,-0.39327587001025677
CMC200,1,0.5243095569312572,-1.4552528038620949
CMC200,2,0.5243095569312572,-1.4552528038620949
CMC200,3,0.5243095569312572,-1.4552528038620949
CMC200,4,0.5243095569312572,-1.4552528038620949
CMC200,5,0.5243095569312572,-1.4552528038620949
CMC200,6,0.5243095569312572,-1.4552528038620949
CMC200,7,0.5243095569312572,-1.4552528038620949
CMC200,8,0.5243095569312572,-1.4552528038620949
CMC200,9,0.5243095569312572,-1.4552528038620949
CMC200,10,0.5243095569312572,-1.4552528038620949
CMC200,11,0.5243095569312572,-1.4552528038620949
CMC200,12,0.5243095569312572,-1.4552528038620949
CMC200,13,0.5243095569312572,-1.4552528038620949
CMC200,14,0.5243095569312572,-1.4552528038620949
CMC200,15,0.5243095569312572,-1.4552528038620949
CMC200,16,0.5243095569312572,-1.4552528038620949
CMC200,17,0.5243095569312572,-1.4552528038620949
CMC200,18,0.5243095569312572,-1.4552528038620949
CMC200,19,0.5243095569312572,-1.4552528038620949
CMC200,20,0.5243095569312572,-1.4552528038620949
CMC200,21,0.5243095569312572,-1.4552528038620949
CMC200,22,0.5243095569312572,-1.4552528038620949
CMC200,23,0.5243095569312572,-1.4552528038620949
CMC200,24,0.5243095569312572,-1.4552528038620949
CMC200,25,0.5243095569312572,-1.4552528038620949
CMC200,26,0.5243095569312572,-1.4552528038620949
CMC200,27,0.5243095569312572,-1.4552528038620949
CMC200,28,0.5243095569312572,-1.4552528038620949
CMC200,29,0.5243095569312572,-1.4552528038620949
CMC200,30,0.5243095569312572,-1.4552528038620949
CMC200,31,0.5243095569312572,-1.4552528038620949
CMC200,32,0.5243095569312572,-1.4552528038620949
CMC200,33,0.5243095569312572,-1.4552528038620949
CMC200,34,0.5243095569312572,-1.4552528038620949
CMC200,35,0.5243095569312572,-1.4552528038620949
CMC200,36,0.5243095569312572,-1.4552528038620949
CMC200,37,0.5243095569312572,-1.4552528038620949
CMC200,38,0.5243095569312572,-1.4552528038620949
CMC200,39,0.5243095569312572,-1.4552528038620949
CMC200,40,0.5243095569312572,-1.4552528038620949
CMC200,41,0.5243095569312572,-1.4552528038620949
CMC200,42,0.5243095569312572,-1.4552528038620949
CMC200,43,0.5243095569312572,-1.4552528038620949
CMC200,44,0.5243095569312572,-1.4552528038620949
CMC200,45,0.5243095569312572,-1.4552528038620949
CMC200,46,0.5243095569312572,-1.4552528038620949
CMC200,47,0.5243095569312572,-1.4552528038620949
CMC200,48,0.5243095569312572,-1.4552528038620949
CMC200,49,0.5243095569312572,-1.4552528038620949
CMC200,50,0.5243095569312572,-1.4552528038620949
CMC200,51,0.5243095569312572,-1.4552528038620949
CMC200,52,0.5243095569312572,-1.4552528038620949
CMC200,53,0.5243095569312572,-1.4552528038620949
CMC200,54,0.5243095569312572,-1.4552528038620949
CMC200,55,0.5243095569312572,-1.4552528038620949
CMC200,56,0.5243095569312572,-1.4552528038620949
CMC200,57,0.5243095569312572,-1.4552528038620949
CMC200,58,0.5243095569312572,-1.4552528038620949
CMC200,59,0.5243095569312572,-1.4552528038620949
CMC200,60,0.5243095569312572,-1.4552528038620949
CMC200,61,0.5243095569312572,-1.4552528038620949
CMC200,62,0.5243095569312572,-1.4552528038620949
CMC200,63,0.5243095569312572,-1.4552528038620949
CMC200,64,0.5243095569312572,-1.4552528038620949
CMC200,65,0.5243095569312572,-1.4552528038620949
CMC200,66,0.5243095569312572,-1.4552528038620949
CMC200,67,0.5243095569312572,-1.4552528038620949
CMC200,68,0.5243095569312572,-1.4552528038620949
CMC200,69,0.5243095569312572,-1.4552528038620949
CMC200,70,0.5243095569312572,-1.4552528038620949
CMC200,71,0.5243095569312572,-1.4552528038620949
CMC200,72,0.5243095569312572,-1.4552528038620949
CMC200,73,0.5243095569312572,-1.4552528038620949
CMC200,74,0.5243095569312572,-1.4552528038620949
CMC200,75,0.5243095569312572,-1.4552528038620949
CMC200,76,0.5243095569312572,-1.4552528038620949
CMC200,77,0.5243095569312572,-1.4552528038620949
CMC200,78,0.5243095569312572,-1.4552528038620949
CMC200,79,0.5243095569312572,-1.4552528038620949
CMC200,80,0.5243095569312572,-1.4552528038620949
CMC200,81,0.5243095569312572,-1.4552528038620949
CMC200,82,0.5243095569312572,-1.4552528038620949
CMC200,83,0.5243095569312572,-1.4552528038620949
CMC200,84,0.5243095569312572,-1.4552528038620949
CMC200,85,0.5243095569312572,-1.4552528038620949
CMC200,86,0.5243095569312572,-1.4552528038620949
CMC200,87,0.5243095569312572,-1.4552528038620949
CMC200,88,0.5243095569312572,-1.4552528038620949
CMC200,89,0.5243095569312572,-1.4552528038620949
CMC200,90,0.5243095569312572,-1.4552528038620949
CMC200,91,0.5243095569312572,-1.4552528038620949
CMC200,92,0.5243095569312572,-1.4552528038620949
CMC200,93,0.5243095569312572,-1.4552528038620949
CMC200,94,0.5243095569312572,-1.4552528038620949
CMC200,95,0.5243095569312572,-1.4552528038620949
CMC200,96,0.5243095569312572,-1.4552528038620949
CMC200,97,0.5243095569312572,-1.4552528038620949
CMC200,98,0.5243095569312572,-1.4552528038620949
CMC200,99,0.5243095569312572,-1.4552528038620949
CMC200,100,0.5243095569312572,-1.4552528038620949
CMC200,101,0.5243095569312572,-1.4552528038620949
CMC200,102,0.5243095569312572,-1.4552528038620949
CMC200,103,0.5243095569312572,-1.4552528038620949
CMC200,104,0.5243095569312572,-1.4552528038620949
CMC200,105,0.5243095569312572,-1.4552528038620949
CMC200,106,0.5243095569312572,-1.4552528038620949
CMC200,107,0.5243095569312572,-1.4552528038620949
CMC200,108,0.5243095569312572,-1.4552528038620949
CMC200,109,0.5243095569312572,-1.4552528038620949
CMC200,110,0.5243095569312572,-1.4552528038620949
CMC200,111,0.5243095569312572,-1.4552528038620949
CMC200,112,0.5243095569312572,-1.4552528038620949
CMC200,113,0.5243095569312572,-1.4552528038620949
CMC200,114,0.5243095569312572,-1.4552528038620949
CMC200,115,0.5243095569312572,-1.4552528038620949
CMC200,116,0.5243095569312572,-1.4552528038620949
CMC200,117,0.5243095569312572,-1.4552528038620949
CMC200,118,0.5243095569312572,-1.4552528038620949
CMC200,119,0.5243095569312572,-1.4552528038620949
CMC200,120,0.5243095569312572,-1.4552528038620949
CMC200,121,0.5243095569312572,-1.4552528038620949
CMC200,122,0.5243095569312572,-1.4552528038620949
CMC200,123,0.5243095569312572,-1.4552528038620949
CMC200,124,0.5243095569312572,-1.4552528038620949
CMC200,125,0.5243095569312572,-1.4552528038620949
CMC200,126,0.5243095569312572,-1.4552528038620949
CMC200,127,0.5243095569312572,-1.4552528038620949
CMC200,128,0.5243095569312572,-1.4552528038620949
CMC200,129,0.5243095569312572,-1.4552528038620949
CMC200,130,0.5243095569312572,-1.4552528038620949
CMC200,131,0.5243095569312572,-1.4552528038620949
CMC200,132,0.5243095569312572,-1.4552528038620949
CMC200,133,0.5243095569312572,-1.4552528038620949
CMC200,134,0.5243095569312572,-1.4552528038620949
CMC200,135,0.5243095569312572,-1.4552528038620949
CMC200,136,0.5243095569312572,-1.4552528038620949
CMC200,137,0.5243095569312572,-1.4552528038620949
CMC200,138,0.5243095569312572,-1.4552528038620949
CMC200,139,0.5243095569312572,-1.4552528038620949
CMC200,140,0.5243095569312572,-1.4552528038620949
CMC200,141,0.5243095569312572,-1.4552528038620949
CMC200,142,0.5243095569312572,-1.4552528038620949
